MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10001583637,000000000024709845,0.0200,Active Import Interval (kWh),16-06-2025 06:00
10001583637,000000000024709845,1.1680,Active Import Interval (kWh),16-06-2025 05:30
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),16-06-2025 05:00
10001583637,000000000024709845,1.2930,Active Import Interval (kWh),16-06-2025 04:30
10001583637,000000000024709845,1.5820,Active Import Interval (kWh),16-06-2025 04:00
10001583637,000000000024709845,1.5920,Active Import Interval (kWh),16-06-2025 03:30
10001583637,000000000024709845,1.1850,Active Import Interval (kWh),16-06-2025 03:00
10001583637,000000000024709845,0.0210,Active Import Interval (kWh),16-06-2025 02:30
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),16-06-2025 02:00
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),16-06-2025 01:30
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),16-06-2025 01:00
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),16-06-2025 00:30
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),16-06-2025 00:00
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),15-06-2025 23:30
10001583637,000000000024709845,0.0490,Active Import Interval (kWh),15-06-2025 23:00
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),15-06-2025 22:30
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),15-06-2025 22:00
10001583637,000000000024709845,0.0400,Active Import Interval (kWh),15-06-2025 21:30
10001583637,000000000024709845,0.1210,Active Import Interval (kWh),15-06-2025 21:00
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),15-06-2025 20:30
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),15-06-2025 20:00
10001583637,000000000024709845,0.0370,Active Import Interval (kWh),15-06-2025 19:30
10001583637,000000000024709845,0.0450,Active Import Interval (kWh),15-06-2025 19:00
10001583637,000000000024709845,0.0740,Active Import Interval (kWh),15-06-2025 18:30
10001583637,000000000024709845,0.0770,Active Import Interval (kWh),15-06-2025 18:00
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),15-06-2025 17:30
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),15-06-2025 17:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),15-06-2025 16:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),15-06-2025 16:00
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),15-06-2025 15:30
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),15-06-2025 15:00
10001583637,000000000024709845,0.0440,Active Import Interval (kWh),15-06-2025 14:30
10001583637,000000000024709845,0.1420,Active Import Interval (kWh),15-06-2025 14:00
10001583637,000000000024709845,0.5130,Active Import Interval (kWh),15-06-2025 13:30
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),15-06-2025 13:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),15-06-2025 12:30
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),15-06-2025 12:00
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),15-06-2025 11:30
10001583637,000000000024709845,0.0510,Active Import Interval (kWh),15-06-2025 11:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),15-06-2025 10:30
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),15-06-2025 10:00
10001583637,000000000024709845,0.0110,Active Import Interval (kWh),15-06-2025 09:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),15-06-2025 09:00
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),15-06-2025 08:30
10001583637,000000000024709845,0.0210,Active Import Interval (kWh),15-06-2025 08:00
10001583637,000000000024709845,0.0150,Active Import Interval (kWh),15-06-2025 07:30
10001583637,000000000024709845,0.2830,Active Import Interval (kWh),15-06-2025 07:00
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),15-06-2025 06:30
10001583637,000000000024709845,0.0190,Active Import Interval (kWh),15-06-2025 06:00
10001583637,000000000024709845,0.3370,Active Import Interval (kWh),15-06-2025 05:30
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),15-06-2025 05:00
10001583637,000000000024709845,1.5170,Active Import Interval (kWh),15-06-2025 04:30
10001583637,000000000024709845,1.6190,Active Import Interval (kWh),15-06-2025 04:00
10001583637,000000000024709845,1.6210,Active Import Interval (kWh),15-06-2025 03:30
10001583637,000000000024709845,1.2380,Active Import Interval (kWh),15-06-2025 03:00
10001583637,000000000024709845,0.1020,Active Import Interval (kWh),15-06-2025 02:30
10001583637,000000000024709845,0.0820,Active Import Interval (kWh),15-06-2025 02:00
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),15-06-2025 01:30
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),15-06-2025 01:00
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),15-06-2025 00:30
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),15-06-2025 00:00
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),14-06-2025 23:30
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),14-06-2025 23:00
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),14-06-2025 22:30
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),14-06-2025 22:00
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),14-06-2025 21:30
10001583637,000000000024709845,0.0600,Active Import Interval (kWh),14-06-2025 21:00
10001583637,000000000024709845,0.8500,Active Import Interval (kWh),14-06-2025 20:30
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),14-06-2025 20:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),14-06-2025 19:30
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),14-06-2025 19:00
10001583637,000000000024709845,0.0480,Active Import Interval (kWh),14-06-2025 18:30
10001583637,000000000024709845,0.0920,Active Import Interval (kWh),14-06-2025 18:00
10001583637,000000000024709845,0.1830,Active Import Interval (kWh),14-06-2025 17:30
10001583637,000000000024709845,0.1400,Active Import Interval (kWh),14-06-2025 17:00
10001583637,000000000024709845,0.1000,Active Import Interval (kWh),14-06-2025 16:30
10001583637,000000000024709845,0.2280,Active Import Interval (kWh),14-06-2025 16:00
10001583637,000000000024709845,0.7450,Active Import Interval (kWh),14-06-2025 15:30
10001583637,000000000024709845,0.3940,Active Import Interval (kWh),14-06-2025 15:00
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),14-06-2025 14:30
10001583637,000000000024709845,0.3350,Active Import Interval (kWh),14-06-2025 14:00
10001583637,000000000024709845,0.5320,Active Import Interval (kWh),14-06-2025 13:30
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),14-06-2025 13:00
10001583637,000000000024709845,0.0210,Active Import Interval (kWh),14-06-2025 12:30
10001583637,000000000024709845,0.0200,Active Import Interval (kWh),14-06-2025 12:00
10001583637,000000000024709845,0.0510,Active Import Interval (kWh),14-06-2025 11:30
10001583637,000000000024709845,0.0160,Active Import Interval (kWh),14-06-2025 11:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),14-06-2025 10:30
10001583637,000000000024709845,0.1300,Active Import Interval (kWh),14-06-2025 10:00
10001583637,000000000024709845,0.0180,Active Import Interval (kWh),14-06-2025 09:30
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),14-06-2025 09:00
10001583637,000000000024709845,0.0170,Active Import Interval (kWh),14-06-2025 08:30
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),14-06-2025 08:00
10001583637,000000000024709845,0.0120,Active Import Interval (kWh),14-06-2025 07:30
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),14-06-2025 07:00
10001583637,000000000024709845,0.0150,Active Import Interval (kWh),14-06-2025 06:30
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),14-06-2025 06:00
10001583637,000000000024709845,0.1600,Active Import Interval (kWh),14-06-2025 05:30
10001583637,000000000024709845,0.8280,Active Import Interval (kWh),14-06-2025 05:00
10001583637,000000000024709845,0.8330,Active Import Interval (kWh),14-06-2025 04:30
10001583637,000000000024709845,1.6070,Active Import Interval (kWh),14-06-2025 04:00
10001583637,000000000024709845,1.6220,Active Import Interval (kWh),14-06-2025 03:30
10001583637,000000000024709845,1.2010,Active Import Interval (kWh),14-06-2025 03:00
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),14-06-2025 02:30
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),14-06-2025 02:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),14-06-2025 01:30
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),14-06-2025 01:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),14-06-2025 00:30
10001583637,000000000024709845,0.0450,Active Import Interval (kWh),14-06-2025 00:00
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),13-06-2025 23:30
10001583637,000000000024709845,0.0480,Active Import Interval (kWh),13-06-2025 23:00
10001583637,000000000024709845,0.0620,Active Import Interval (kWh),13-06-2025 22:30
10001583637,000000000024709845,0.0430,Active Import Interval (kWh),13-06-2025 22:00
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),13-06-2025 21:30
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),13-06-2025 21:00
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),13-06-2025 20:30
10001583637,000000000024709845,0.0720,Active Import Interval (kWh),13-06-2025 20:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),13-06-2025 19:30
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),13-06-2025 19:00
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),13-06-2025 18:30
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),13-06-2025 18:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),13-06-2025 17:30
10001583637,000000000024709845,0.1960,Active Import Interval (kWh),13-06-2025 17:00
10001583637,000000000024709845,0.8100,Active Import Interval (kWh),13-06-2025 16:30
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),13-06-2025 16:00
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),13-06-2025 15:30
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),13-06-2025 15:00
10001583637,000000000024709845,0.0170,Active Import Interval (kWh),13-06-2025 14:30
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),13-06-2025 14:00
10001583637,000000000024709845,0.0180,Active Import Interval (kWh),13-06-2025 13:30
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),13-06-2025 13:00
10001583637,000000000024709845,0.3440,Active Import Interval (kWh),13-06-2025 12:30
10001583637,000000000024709845,0.1890,Active Import Interval (kWh),13-06-2025 12:00
10001583637,000000000024709845,0.0490,Active Import Interval (kWh),13-06-2025 11:30
10001583637,000000000024709845,0.0670,Active Import Interval (kWh),13-06-2025 11:00
10001583637,000000000024709845,0.0660,Active Import Interval (kWh),13-06-2025 10:30
10001583637,000000000024709845,0.0800,Active Import Interval (kWh),13-06-2025 10:00
10001583637,000000000024709845,0.1570,Active Import Interval (kWh),13-06-2025 09:30
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),13-06-2025 09:00
10001583637,000000000024709845,0.0500,Active Import Interval (kWh),13-06-2025 08:30
10001583637,000000000024709845,0.0110,Active Import Interval (kWh),13-06-2025 08:00
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),13-06-2025 07:30
10001583637,000000000024709845,0.0110,Active Import Interval (kWh),13-06-2025 07:00
10001583637,000000000024709845,0.2550,Active Import Interval (kWh),13-06-2025 06:30
10001583637,000000000024709845,0.0120,Active Import Interval (kWh),13-06-2025 06:00
10001583637,000000000024709845,0.2100,Active Import Interval (kWh),13-06-2025 05:30
10001583637,000000000024709845,0.0600,Active Import Interval (kWh),13-06-2025 05:00
10001583637,000000000024709845,0.6350,Active Import Interval (kWh),13-06-2025 04:30
10001583637,000000000024709845,1.5710,Active Import Interval (kWh),13-06-2025 04:00
10001583637,000000000024709845,1.5870,Active Import Interval (kWh),13-06-2025 03:30
10001583637,000000000024709845,1.1720,Active Import Interval (kWh),13-06-2025 03:00
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),13-06-2025 02:30
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),13-06-2025 02:00
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),13-06-2025 01:30
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),13-06-2025 01:00
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),13-06-2025 00:30
10001583637,000000000024709845,0.0400,Active Import Interval (kWh),13-06-2025 00:00
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),12-06-2025 23:30
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),12-06-2025 23:00
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),12-06-2025 22:30
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),12-06-2025 22:00
10001583637,000000000024709845,0.0750,Active Import Interval (kWh),12-06-2025 21:30
10001583637,000000000024709845,1.0920,Active Import Interval (kWh),12-06-2025 21:00
10001583637,000000000024709845,1.6470,Active Import Interval (kWh),12-06-2025 20:30
10001583637,000000000024709845,1.6500,Active Import Interval (kWh),12-06-2025 20:00
10001583637,000000000024709845,1.5230,Active Import Interval (kWh),12-06-2025 19:30
10001583637,000000000024709845,0.1460,Active Import Interval (kWh),12-06-2025 19:00
10001583637,000000000024709845,0.0570,Active Import Interval (kWh),12-06-2025 18:30
10001583637,000000000024709845,0.0650,Active Import Interval (kWh),12-06-2025 18:00
10001583637,000000000024709845,0.0590,Active Import Interval (kWh),12-06-2025 17:30
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),12-06-2025 17:00
10001583637,000000000024709845,0.1900,Active Import Interval (kWh),12-06-2025 16:30
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),12-06-2025 16:00
10001583637,000000000024709845,0.0770,Active Import Interval (kWh),12-06-2025 15:30
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),12-06-2025 15:00
10001583637,000000000024709845,0.0620,Active Import Interval (kWh),12-06-2025 14:30
10001583637,000000000024709845,0.0840,Active Import Interval (kWh),12-06-2025 14:00
10001583637,000000000024709845,0.1210,Active Import Interval (kWh),12-06-2025 13:30
10001583637,000000000024709845,1.3540,Active Import Interval (kWh),12-06-2025 13:00
10001583637,000000000024709845,0.0990,Active Import Interval (kWh),12-06-2025 12:30
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),12-06-2025 12:00
10001583637,000000000024709845,0.0530,Active Import Interval (kWh),12-06-2025 11:30
10001583637,000000000024709845,0.0460,Active Import Interval (kWh),12-06-2025 11:00
10001583637,000000000024709845,0.0550,Active Import Interval (kWh),12-06-2025 10:30
10001583637,000000000024709845,0.0610,Active Import Interval (kWh),12-06-2025 10:00
10001583637,000000000024709845,0.1570,Active Import Interval (kWh),12-06-2025 09:30
10001583637,000000000024709845,0.0610,Active Import Interval (kWh),12-06-2025 09:00
10001583637,000000000024709845,0.0150,Active Import Interval (kWh),12-06-2025 08:30
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),12-06-2025 08:00
10001583637,000000000024709845,0.0130,Active Import Interval (kWh),12-06-2025 07:30
10001583637,000000000024709845,0.3250,Active Import Interval (kWh),12-06-2025 07:00
10001583637,000000000024709845,0.0180,Active Import Interval (kWh),12-06-2025 06:30
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),12-06-2025 06:00
10001583637,000000000024709845,0.3490,Active Import Interval (kWh),12-06-2025 05:30
10001583637,000000000024709845,0.1830,Active Import Interval (kWh),12-06-2025 05:00
10001583637,000000000024709845,1.3410,Active Import Interval (kWh),12-06-2025 04:30
10001583637,000000000024709845,1.6080,Active Import Interval (kWh),12-06-2025 04:00
10001583637,000000000024709845,1.6250,Active Import Interval (kWh),12-06-2025 03:30
10001583637,000000000024709845,1.2000,Active Import Interval (kWh),12-06-2025 03:00
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),12-06-2025 02:30
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),12-06-2025 02:00
10001583637,000000000024709845,0.0490,Active Import Interval (kWh),12-06-2025 01:30
10001583637,000000000024709845,0.0720,Active Import Interval (kWh),12-06-2025 01:00
10001583637,000000000024709845,0.0480,Active Import Interval (kWh),12-06-2025 00:30
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),12-06-2025 00:00
10001583637,000000000024709845,0.0490,Active Import Interval (kWh),11-06-2025 23:30
10001583637,000000000024709845,0.0510,Active Import Interval (kWh),11-06-2025 23:00
10001583637,000000000024709845,0.0530,Active Import Interval (kWh),11-06-2025 22:30
10001583637,000000000024709845,0.0470,Active Import Interval (kWh),11-06-2025 22:00
10001583637,000000000024709845,0.5540,Active Import Interval (kWh),11-06-2025 21:30
10001583637,000000000024709845,0.7540,Active Import Interval (kWh),11-06-2025 21:00
10001583637,000000000024709845,1.5440,Active Import Interval (kWh),11-06-2025 20:30
10001583637,000000000024709845,0.0450,Active Import Interval (kWh),11-06-2025 20:00
10001583637,000000000024709845,0.0770,Active Import Interval (kWh),11-06-2025 19:30
10001583637,000000000024709845,0.0640,Active Import Interval (kWh),11-06-2025 19:00
10001583637,000000000024709845,0.0660,Active Import Interval (kWh),11-06-2025 18:30
10001583637,000000000024709845,0.0990,Active Import Interval (kWh),11-06-2025 18:00
10001583637,000000000024709845,0.0730,Active Import Interval (kWh),11-06-2025 17:30
10001583637,000000000024709845,0.0510,Active Import Interval (kWh),11-06-2025 17:00
10001583637,000000000024709845,0.0580,Active Import Interval (kWh),11-06-2025 16:30
10001583637,000000000024709845,0.0660,Active Import Interval (kWh),11-06-2025 16:00
10001583637,000000000024709845,0.1260,Active Import Interval (kWh),11-06-2025 15:30
10001583637,000000000024709845,0.0570,Active Import Interval (kWh),11-06-2025 15:00
10001583637,000000000024709845,0.0530,Active Import Interval (kWh),11-06-2025 14:30
10001583637,000000000024709845,0.1190,Active Import Interval (kWh),11-06-2025 14:00
10001583637,000000000024709845,0.1210,Active Import Interval (kWh),11-06-2025 13:30
10001583637,000000000024709845,0.1040,Active Import Interval (kWh),11-06-2025 13:00
10001583637,000000000024709845,0.3320,Active Import Interval (kWh),11-06-2025 12:30
10001583637,000000000024709845,0.2360,Active Import Interval (kWh),11-06-2025 12:00
10001583637,000000000024709845,0.0500,Active Import Interval (kWh),11-06-2025 11:30
10001583637,000000000024709845,0.0530,Active Import Interval (kWh),11-06-2025 11:00
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),11-06-2025 10:30
10001583637,000000000024709845,0.0590,Active Import Interval (kWh),11-06-2025 10:00
10001583637,000000000024709845,0.2010,Active Import Interval (kWh),11-06-2025 09:30
10001583637,000000000024709845,0.0200,Active Import Interval (kWh),11-06-2025 09:00
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),11-06-2025 08:30
10001583637,000000000024709845,0.0120,Active Import Interval (kWh),11-06-2025 08:00
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),11-06-2025 07:30
10001583637,000000000024709845,0.0160,Active Import Interval (kWh),11-06-2025 07:00
10001583637,000000000024709845,0.2450,Active Import Interval (kWh),11-06-2025 06:30
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),11-06-2025 06:00
10001583637,000000000024709845,0.0160,Active Import Interval (kWh),11-06-2025 05:30
10001583637,000000000024709845,0.2110,Active Import Interval (kWh),11-06-2025 05:00
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),11-06-2025 04:30
10001583637,000000000024709845,0.8750,Active Import Interval (kWh),11-06-2025 04:00
10001583637,000000000024709845,1.5780,Active Import Interval (kWh),11-06-2025 03:30
10001583637,000000000024709845,1.1840,Active Import Interval (kWh),11-06-2025 03:00
10001583637,000000000024709845,0.0180,Active Import Interval (kWh),11-06-2025 02:30
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),11-06-2025 02:00
10001583637,000000000024709845,0.0370,Active Import Interval (kWh),11-06-2025 01:30
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),11-06-2025 01:00
10001583637,000000000024709845,0.0600,Active Import Interval (kWh),11-06-2025 00:30
10001583637,000000000024709845,0.1830,Active Import Interval (kWh),11-06-2025 00:00
10001583637,000000000024709845,1.2350,Active Import Interval (kWh),10-06-2025 23:30
10001583637,000000000024709845,1.6570,Active Import Interval (kWh),10-06-2025 23:00
10001583637,000000000024709845,0.5860,Active Import Interval (kWh),10-06-2025 22:30
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),10-06-2025 22:00
10001583637,000000000024709845,0.6170,Active Import Interval (kWh),10-06-2025 21:30
10001583637,000000000024709845,0.6890,Active Import Interval (kWh),10-06-2025 21:00
10001583637,000000000024709845,0.0180,Active Import Interval (kWh),10-06-2025 20:30
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),10-06-2025 20:00
10001583637,000000000024709845,0.0170,Active Import Interval (kWh),10-06-2025 19:30
10001583637,000000000024709845,0.0430,Active Import Interval (kWh),10-06-2025 19:00
10001583637,000000000024709845,0.0540,Active Import Interval (kWh),10-06-2025 18:30
10001583637,000000000024709845,0.0600,Active Import Interval (kWh),10-06-2025 18:00
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),10-06-2025 17:30
10001583637,000000000024709845,0.1070,Active Import Interval (kWh),10-06-2025 17:00
10001583637,000000000024709845,0.0630,Active Import Interval (kWh),10-06-2025 16:30
10001583637,000000000024709845,0.0430,Active Import Interval (kWh),10-06-2025 16:00
10001583637,000000000024709845,0.0910,Active Import Interval (kWh),10-06-2025 15:30
10001583637,000000000024709845,0.0670,Active Import Interval (kWh),10-06-2025 15:00
10001583637,000000000024709845,0.1140,Active Import Interval (kWh),10-06-2025 14:30
10001583637,000000000024709845,0.5820,Active Import Interval (kWh),10-06-2025 14:00
10001583637,000000000024709845,0.2290,Active Import Interval (kWh),10-06-2025 13:30
10001583637,000000000024709845,0.3230,Active Import Interval (kWh),10-06-2025 13:00
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),10-06-2025 12:30
10001583637,000000000024709845,0.0700,Active Import Interval (kWh),10-06-2025 12:00
10001583637,000000000024709845,0.1090,Active Import Interval (kWh),10-06-2025 11:30
10001583637,000000000024709845,0.0720,Active Import Interval (kWh),10-06-2025 11:00
10001583637,000000000024709845,0.0950,Active Import Interval (kWh),10-06-2025 10:30
10001583637,000000000024709845,0.1140,Active Import Interval (kWh),10-06-2025 10:00
10001583637,000000000024709845,0.1890,Active Import Interval (kWh),10-06-2025 09:30
10001583637,000000000024709845,0.0510,Active Import Interval (kWh),10-06-2025 09:00
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),10-06-2025 08:30
10001583637,000000000024709845,0.0150,Active Import Interval (kWh),10-06-2025 08:00
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),10-06-2025 07:30
10001583637,000000000024709845,0.0110,Active Import Interval (kWh),10-06-2025 07:00
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),10-06-2025 06:30
10001583637,000000000024709845,0.5700,Active Import Interval (kWh),10-06-2025 06:00
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),10-06-2025 05:30
10001583637,000000000024709845,0.3190,Active Import Interval (kWh),10-06-2025 05:00
10001583637,000000000024709845,1.0750,Active Import Interval (kWh),10-06-2025 04:30
10001583637,000000000024709845,1.5710,Active Import Interval (kWh),10-06-2025 04:00
10001583637,000000000024709845,1.5510,Active Import Interval (kWh),10-06-2025 03:30
10001583637,000000000024709845,1.1860,Active Import Interval (kWh),10-06-2025 03:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),10-06-2025 02:30
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),10-06-2025 02:00
10001583637,000000000024709845,0.0460,Active Import Interval (kWh),10-06-2025 01:30
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),10-06-2025 01:00
10001583637,000000000024709845,0.0550,Active Import Interval (kWh),10-06-2025 00:30
10001583637,000000000024709845,0.0500,Active Import Interval (kWh),10-06-2025 00:00
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),09-06-2025 23:30
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),09-06-2025 23:00
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),09-06-2025 22:30
10001583637,000000000024709845,0.3270,Active Import Interval (kWh),09-06-2025 22:00
10001583637,000000000024709845,1.4780,Active Import Interval (kWh),09-06-2025 21:30
10001583637,000000000024709845,0.6870,Active Import Interval (kWh),09-06-2025 21:00
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),09-06-2025 20:30
10001583637,000000000024709845,0.0400,Active Import Interval (kWh),09-06-2025 20:00
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),09-06-2025 19:30
10001583637,000000000024709845,0.0450,Active Import Interval (kWh),09-06-2025 19:00
10001583637,000000000024709845,0.0370,Active Import Interval (kWh),09-06-2025 18:30
10001583637,000000000024709845,0.3700,Active Import Interval (kWh),09-06-2025 18:00
10001583637,000000000024709845,0.3920,Active Import Interval (kWh),09-06-2025 17:30
10001583637,000000000024709845,0.0480,Active Import Interval (kWh),09-06-2025 17:00
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),09-06-2025 16:30
10001583637,000000000024709845,0.0430,Active Import Interval (kWh),09-06-2025 16:00
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),09-06-2025 15:30
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),09-06-2025 15:00
10001583637,000000000024709845,0.0510,Active Import Interval (kWh),09-06-2025 14:30
10001583637,000000000024709845,0.0860,Active Import Interval (kWh),09-06-2025 14:00
10001583637,000000000024709845,0.1450,Active Import Interval (kWh),09-06-2025 13:30
10001583637,000000000024709845,0.1730,Active Import Interval (kWh),09-06-2025 13:00
10001583637,000000000024709845,0.5570,Active Import Interval (kWh),09-06-2025 12:30
10001583637,000000000024709845,0.1160,Active Import Interval (kWh),09-06-2025 12:00
10001583637,000000000024709845,0.0900,Active Import Interval (kWh),09-06-2025 11:30
10001583637,000000000024709845,0.0490,Active Import Interval (kWh),09-06-2025 11:00
10001583637,000000000024709845,0.1420,Active Import Interval (kWh),09-06-2025 10:30
10001583637,000000000024709845,0.0770,Active Import Interval (kWh),09-06-2025 10:00
10001583637,000000000024709845,0.4100,Active Import Interval (kWh),09-06-2025 09:30
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),09-06-2025 09:00
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),09-06-2025 08:30
10001583637,000000000024709845,0.0170,Active Import Interval (kWh),09-06-2025 08:00
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),09-06-2025 07:30
10001583637,000000000024709845,0.0120,Active Import Interval (kWh),09-06-2025 07:00
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),09-06-2025 06:30
10001583637,000000000024709845,0.1560,Active Import Interval (kWh),09-06-2025 06:00
10001583637,000000000024709845,0.5960,Active Import Interval (kWh),09-06-2025 05:30
10001583637,000000000024709845,0.3160,Active Import Interval (kWh),09-06-2025 05:00
10001583637,000000000024709845,0.4680,Active Import Interval (kWh),09-06-2025 04:30
10001583637,000000000024709845,1.5820,Active Import Interval (kWh),09-06-2025 04:00
10001583637,000000000024709845,1.5930,Active Import Interval (kWh),09-06-2025 03:30
10001583637,000000000024709845,1.1990,Active Import Interval (kWh),09-06-2025 03:00
10001583637,000000000024709845,0.0150,Active Import Interval (kWh),09-06-2025 02:30
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),09-06-2025 02:00
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),09-06-2025 01:30
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),09-06-2025 01:00
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),09-06-2025 00:30
10001583637,000000000024709845,0.0450,Active Import Interval (kWh),09-06-2025 00:00
